sensor1	sensor2	signal_strength	group
195.36684544923594	272.06122607436686	-1.168414666239072	C
235	374	15.593780071009107	A
225.76880467590627	306.6286993156766	-0.6470497429901229	C
163	77	14.884770429012635	A
176.98030660571473	256.01769205141477	0.2164180298749593	C
208.16132210187422	177.51801315675092	-0.6397828500322386	C
233	363	14.423424357075637	A
279	255	24.571501027243887	A
234.79820971697941	230.61660998846168	-0.4589944040510165	C
280	309	26.760313241933332	A
63	46	14.01193892000485	A
220.51028519923827	284.4695118675479	-0.8815616143772506	C
242	132	14.670951600911726	A
286	41	16.7555550417613	A
307	49	14.566290025599056	A
231.35391046838885	196.0712705670825	1.1713029948756228	C
96	4	25.0209576680387	A
155.634874682796	249.76370146701478	-0.044437218624500306	C
246.30214595045354	259.49312929996887	0.1535454889229025	C
209.72286914664446	262.63615697502985	0.3425038959644392	C
111.29931010361956	220.87607122072367	-0.6643923427480889	C
93	50	25.5123446459826	A
233	24	26.33812887850585	A
380	22	14.414638284813451	A
253.5405905669679	187.47028296886347	0.8278511135741548	C
269	39	14.81365846190162	A
286	28	25.66016109245961	A
13.714705780148506	196.15055909380317	1.03951616466329	B
258.3813260120058	318.5713240145743	-0.49712941424282614	C
237.81194128096104	21.26393374055624	-0.7934598702509066	B
230	87	14.153762980040916	A
44	45	14.296186283994254	A
84.98728714729064	223.21688128712157	0.8816201083353412	C
219	178	15.280702845655961	A
205.77842000130065	268.16969105145364	-0.26935688453895196	C
166.2843377329409	351.8462285399437	0.8489510889208198	B
174.28870433183974	162.69689223576768	0.5565234399126858	C
70.49366598948836	117.60569708421826	1.2585095252259533	B
259	257	15.114403796797758	A
63	93	23.79501609335435	A
244.69570200890303	63.2085089571774	-0.7986731731451077	B
83	236	14.28757860211839	A
172.25975260631492	171.4289543426612	1.0088245513755423	C
228.29243931919336	178.71370473876595	-0.4571362137018421	B
119	38	13.854990567249956	A
175.54892981424928	11.314477492123842	-0.9522734988831516	B
225.0991472043097	328.5788046196103	-0.8155281947735223	B
106.73202890902758	2.5598212145268917	0.910409808041212	B
15.143022872507572	163.3716025389731	0.8125690584874947	B
224	261	24.14772329344268	A
216.2632132944946	152.99502080246057	0.8081913613673771	C
56.94182254374027	88.69943236932158	0.12476451727013806	B
385.40790965780616	202.15098755434155	3.5527313935070772	B
190.71454238146544	113.78685384988785	1.0975280089813683e-4	B
252	354	27.333546937989436	A
297	384	24.645242055067477	A
115	252	15.682226438221244	A
306.5438781864941	299.55470198765397	1.9415593066772212	B
188.01548442720977	232.9305789782494	-0.053454805455766675	C
377	85	14.908081896438517	A
213	89	25.00100330335654	A
123	187	15.04842403606551	A
376	41	14.152512840226667	A
267	387	24.474944792522813	A
287	41	25.173780084944067	A
270.3849251382053	228.3452419564128	1.780011613498271	B
171.45098261535168	252.709502261132	1.2420848114366503	B
164	176	15.74055034075003	A
188.4125688988946	281.1603924321443	0.8236696905854842	C
298	9	24.269472111597132	A
180.1669343716093	156.17869359253672	0.5968176717449355	C
8	31	14.294135347043769	A
79	374	26.99737207276796	A
392	14	14.605649248306747	A
334	16	16.630783497664424	A
261	44	22.928241264346084	A
229.52038056000217	212.75886414924008	0.21236297154671396	C
81	65	23.980968365879253	A
281.7949705878504	191.429521836054	1.6448295929858334	C
312	38	26.107418934095964	A
172.4357218435508	158.5328302681837	-1.1604728263601953	C
190	386	24.035140022289898	A
175	122	14.632969517272757	A
268	342	15.167785021716885	A
231.293770300729	166.99586746201192	0.8955594119110963	C
199.3403926129398	152.78763175585527	1.0577813134282608	C
91	34	25.638438864963504	A
139.08461642529093	173.09448085404847	-0.45148473932592065	C
4.522501397877932	199.12169752642512	-0.9112120961930797	B
393.68377765640616	284.43290423601866	1.2922560993961674	B
164	397	24.940623239502074	A
44.594728387892246	73.09192204847932	0.5469053707993251	B
284.47667369223154	191.58753506675006	1.9831863432829493	C
176.05570800892153	156.84370265074762	-0.02630712316683309	C
275	128	15.543521802848083	A
265.192597326958	196.47792186609814	0.14620936188018088	C
227	221	25.735726687260296	A
81	97	24.09885901349442	A
272	220	23.900515679870757	A
188.23599460716468	185.08036355697772	1.0193435907203812	C
273	55	26.43669351065658	A
201	139	27.514310073745126	A
193	399	25.029378004903524	A
382	93	14.911130012070107	A
375.62022376805544	332.91293727234006	0.21308767434266676	B
257.3505585068518	124.59764590481389	-1.9824037422317842	C
201.5604056417942	253.59144369140267	0.1245199578077704	B
244.82007066363363	180.36259754374075	0.9453146761476832	C
248.54491455480456	264.5184856839478	-0.3009082209756782	B
155	26	22.678589463015733	A
264.86585792154074	299.45508390665054	0.6791303826114844	B
259	315	15.560231304302466	A
154.11782446046084	185.31156986350206	-2.6934108913128934	C
228	162	24.830363282119574	A
175.34914069568515	252.48471267721422	-1.7258424650141555	C
392.2430801205337	1.7206143587827682	-0.40444360185309913	B
395	133	15.515719457919394	A
58.35097832605243	77.66354754567146	0.6057053032425973	B
49.02688814327121	206.38804323971272	0.6040393790942914	B
174	148	24.716240105981207	A
319.6177779696882	14.2866182141006	0.9476130868404893	B
149.77869177237153	26.863840874284506	-1.6131247907491482	B
59	55	14.873674819039355	A
83	82	16.901647864961753	A
10.663247108459473	152.95807793736458	0.7290007557676289	B
345.4665104858577	363.7805319391191	1.5296361451363913	B
244.09339646101714	226.7040152594202	-1.1875368199200902	C
149.28518449887633	271.6177069582045	0.9103367030276296	B
0.3550419583916664	255.08898124098778	-2.2687808666591716	B
149	89	14.494389044239504	A
205.8380928141978	145.15532464374576	-1.2545412252221018	C
14.962874632328749	13.857371173799038	-2.0864873276797935	B
231.55552512034774	136.4781653508544	-0.2695108069032868	B
166.00755613909806	173.56387679693552	1.1434070590751209	C
84	31	15.280724477646979	A
349.4525223970413	182.3319430463016	-0.322366392647105	B
59	31	14.945987706781679	A
386.3323213532567	261.7331385612488	0.7512804983798355	B
52.77901189401746	328.52581487968564	-0.328992096791291	B
117	269	23.688358472163138	A
272	54	22.452780937967596	A
224	132	24.635719198328392	A
223	357	25.892645584027143	A
269	346	13.776938632854952	A
109	67	25.74923012325231	A
267	257	14.079560599423127	A
66.81143790483475	76.5905074775219	0.07895467739868331	B
117	240	15.988947458850477	A
147	28	26.05945890569527	A
78	68	24.19427334603469	A
83	90	15.298510155219203	A
225.44934791389358	219.61998741943043	1.3090940476609103	C
32.39246206358075	117.464485950768	0.4741082428924064	B
315	58	15.317314782416144	A
52.150208689272404	132.4706457555294	0.2626960473634094	B
237.7160470150098	225.12852361066015	0.08910740222857713	C
49.131651408970356	192.86931855604053	0.8174912202730806	B
357.439349219203	362.810199521482	1.216505599927417	B
218.93654558807611	148.6880987882614	-0.8746105458215782	B
76	111	26.036429237153623	A
60.771505534648895	64.30729916319251	1.6677916242695205	B
362.274157628417	32.02762119472027	-0.1877483541440253	B
259	195	14.177139075013839	A
195	3	15.54736263397739	A
264	159	23.916426923850583	A
3.223950881510973	279.5383121818304	-0.9882020740126034	B
177.03508947358247	223.15920766130057	-1.7723827784312258	C
301.00889513269067	202.76212077587843	-0.7089254502885459	B
279	337	26.90874966461059	A
133	47	24.135099450706534	A
50.37406263872981	357.4696870520711	1.2982045781076283	B
394.5290389470756	343.49266877397895	0.4459302931322476	B
263	167	14.52962347520549	A
99.03676399120778	189.61912487526527	-1.3032799991543476	C
364	6	15.415414713819173	A
120.52453365210896	198.27510292994043	0.8714735582446065	C
334.18322540819645	284.2596155591309	1.139207250546842	B
87.2255121357739	323.71746925637126	-0.20254539373008884	B
269	287	23.532575685623023	A
137	39	24.746662031588546	A
161.81040884701247	246.30154138170556	-0.47711563552460184	C
315.86318109184504	202.88664251565933	1.2916256499682557	B
3.176918812096119	269.3296761251986	-1.7693258984659403	B
147	260	24.88935372952498	A
132	155	12.754241962693857	A
151	21	22.623189980574374	A
282	299	25.53361633925423	A
270	262	25.005684167561782	A
230.08778588846326	307.073450088501	0.36127419195059407	B
9	40	25.62407552822646	A
301	280	23.6359937992005	A
129	176	24.49230000058734	A
325.3951614810828	188.56821979254278	-1.4883379533420946	C
160.2598209095064	112.32465629216432	-0.09197350896638695	C
29.36486452817917	379.7497312538326	-0.26067425161847463	B
253	187	15.708425149148875	A
261	322	14.022342186444796	A
84	258	24.19040187606114	A
336.346344742924	320.75417758896947	-1.6688076777312923	B
15	259	15.193565341827844	A
180.1949523247001	207.39748524066778	-1.4934876367816288	C
95	141	25.23279614689726	A
145	346	16.77043763094673	A
278	262	24.4236842419624	A
249.08433757400815	211.98506604692014	-0.45536786205896906	C
168.0502110488054	192.33952087675647	-1.074204444253014	C
125	165	26.499944452980106	A
140.88552491739392	115.60789728537202	0.8293153924753264	B
115.21368492394686	201.71542596071959	0.04988422843697112	B
100	86	26.419342731737277	A
324.0464946255088	337.78831604868174	2.461246067327298	B
177.35546103595092	200.1138670995235	2.47095862705028	C
268	116	27.741455745015248	A
197.66488044958703	112.96135797779209	0.045021446467935974	C
103.75904410810354	179.34784643138858	-1.51892485968513	C
245.0261086641438	304.8851006387996	0.03144179568132036	C
217.82749633676414	213.1585793476669	-0.6938463452128287	C
206.30589825158003	262.6398517216056	0.0771673910758074	C
111.47118955850601	121.49324659258127	0.24707568532908944	B
297	68	25.90572635876065	A
229	135	16.086557130249737	A
317.4703954719007	28.009713627398014	0.9656179829190291	B
168.91117095947266	100.15036733821034	-0.340915061409062	B
105	49	25.304889853127456	A
146.2697665207088	355.8403783477843	-0.6358734274035966	B
37	1	25.111388828289314	A
235	150	25.005222531509	A
380.3744307719171	350.38620261475444	1.7170628948396673	B
238.58647317827362	302.11272391913394	1.198422612724193	C
314.5088912553807	121.49575992535884	-0.6019086716550062	C
165	4	15.800946359114596	A
184	235	13.948456381946057	A
207.904895208776	163.2624004036188	0.47350859928570693	B
322	331	16.11709601755622	A
179.00449261069298	229.20450856909156	-0.2918661771591649	B
55	48	23.550181055805236	A
202.65774801373482	247.13655784726143	0.9856247295553249	B
108	238	15.599264590408664	A
148	359	15.379671752466418	A
76.37258702889085	163.96348318085074	0.47018407253420935	B
107	140	25.41687480189623	A
171.10820431262255	156.4507581293583	1.2627517784941358	B
114.24805968999863	289.5652840845287	-0.5427150252702008	B
313	369	27.170516621224316	A
288	10	15.643628519841064	A
54	87	26.11063247733716	A
198	173	14.030421171233842	A
181.0185651294887	8.846353087574244	0.982612606985102	B
41	61	24.029104001620734	A
65.05277706310153	160.16615312546492	-0.44903089585011113	B
179.29711705073714	87.19955561682582	-0.7930959183389027	B
194	385	13.72623203305326	A
180	12	25.0278248400691	A
342	80	14.657130805010727	A
205.51384559403144	248.11926388600267	-2.091076516648766	C
92.73916007950902	386.6870729252696	-0.6227904156105883	B
274	8	23.502104416974284	A
203.5452877882056	243.69556190454986	-0.19795482195731476	C
284	187	26.437570993215203	A
248.02918441675416	229.825956604068	0.06733831345748931	C
56	6	14.85159541002594	A
159	381	13.920594182493435	A
113.38014675045838	282.85219552863	-0.5413625322444743	C
193.6520344663184	219.93961798343875	-0.5671065900356753	C
256	329	16.523780073695992	A
90.38896493640026	214.80912540395735	-0.8066389237640268	C
198.5906859714813	181.23223073501794	-0.34268894984706755	C
262.4310335112157	142.58781662055145	-0.19574509754421757	C
234.14879621916117	155.09281779572936	-1.0352625311337276	C
277	375	23.542108384026314	A
252.0393604412675	84.02511030435562	0.1644306565026228	B
196.90256568889237	215.2050569310441	0.02230892609589296	C
151	175	15.750586812382473	A
174	260	13.6104951576818	A
99.09510808065534	111.33684273809195	1.209325304710649	B
92	263	26.016702201134276	A
307.88571080192924	385.44385470449924	-0.12859978532357144	B
108	5	15.458514142913124	A
178	252	25.267696900535014	A
175.61519211158156	376.40879014506936	0.05688085604531845	B
196	63	15.04448941917862	A
212.0532888709865	191.36688267512625	2.6668830427456913	C
198.07725260034204	245.3508540056646	0.7990132762222344	B
240.29325849162973	254.00890798115125	-0.25377126666823296	C
270.9924103692174	125.25026723742485	0.08892128420007973	B
166	144	23.935010340727562	A
327.6540946215391	260.61721136793494	0.33179813464706676	B
208.75233506148805	98.84487120543521	-1.4939072088318215	C
31.757953204214573	224.33394333347678	0.6505003243970965	B
93.35026907917148	227.93586469873856	-0.5447511753365796	C
99.22955362126231	387.765674199909	1.590382474710444	B
247	18	23.531946768149652	A
90	27	15.879226291294302	A
152	26	26.984941101522104	A
242	68	24.20828592609225	A
279	58	11.827756905577628	A
196.8384494073689	140.58804670348763	0.8209765450965925	B
204	3	15.931840027149777	A
91	377	26.53010201411933	A
237.89470102638006	378.12774535268545	0.09427280005605053	B
98	76	13.980316368671275	A
16	0	15.398943639394039	A
302.336388733238	34.17022293433547	-1.3852724355085144	B
106	68	16.879721548826613	A
125	356	15.800252993603285	A
275	342	25.756098812367245	A
164	27	25.577707927776224	A
268.41762512922287	5.72832515463233	-0.3322118020008952	B
399	15	16.110907808308088	A
254.98977949167866	227.96188725625953	1.3775965192297308	C
232	191	14.136602274436402	A
156.76958164545047	253.97362921112358	0.06640819556307738	C
186.89639931544662	338.2410230115056	0.1450480156246218	B
348.64753959700465	253.67398913949728	-2.17130037588105	B
222.86159014384862	279.80518019523055	0.13628226771168744	C
206.61733255091676	170.33785277993795	0.3524061691123627	C
154.91577489301562	188.65899899974465	0.20425379366082116	B
158	382	15.042719762987506	A
51	43	14.533403671984502	A
337.7051510848105	39.13655336946249	-0.9524511485261121	B
163.0029622884309	194.7603459876968	-1.104376023265929	C
286	336	25.005251335747705	A
104	297	25.605348007516696	A
273	19	25.46633725371461	A
319.4431864656508	81.96497997269034	0.3944051738092737	B
212.68423729134315	236.65506912300884	0.38536741376444084	C
254.30636799402387	174.67203123974463	-0.20157319756271883	C
54.27536778151989	384.21539748087525	1.6811601660610445	B
95	323	16.091745895583973	A
217.01474271594125	221.28477438054097	-0.6317921870461712	C
156	17	23.623796892465013	A
106	70	16.815814266530342	A
120.44313168153167	313.2691940292716	-0.37113068278069805	B
160.08760149690605	256.4041999542012	0.16957268705925455	C
48	17	24.90896541548031	A
325	375	23.92533692424724	A
284	73	24.395156928745344	A
80	278	17.523909223652698	A
331.400650460273	388.26333060860634	1.2344050145539485	B
380.84994526579976	15.148023702204227	-1.2468854396204192	B
13.701283279806376	52.08795564249158	-0.9391442230009437	B
282	251	24.101814829179496	A
130	76	22.810204379036705	A
106	6	23.868136168074574	A
201	98	26.514586681593823	A
278	42	24.723694666833346	A
34	57	26.043707717996067	A
214.3998798578736	128.08299846552208	0.4131801591879869	C
225	14	26.565794923700043	A
82	310	23.29452351575402	A
392	35	14.514654016054395	A
248.57074096798897	118.46500094980001	0.3546552191091784	B
83	33	15.61908951642816	A
144	23	25.265873556862264	A
255	8	24.906224356005787	A
30	301	14.625570246065278	A
374	39	14.601871543668574	A
290.1591477819081	192.5133402787376	-1.2762218477765506	C
383	43	15.588167206957209	A
19	220	15.395989109314645	A
195	64	25.466340494047405	A
395.2042290009558	282.9198374412954	-0.455659212126843	B
260.81519013354716	189.60744083383483	-0.5328078046863334	C
